valid set
+-------------+-------+--------+-------+-------------+----------+--------------+
|             |   pos |    neg |   amb |        pos% |     neg% |         amb% |
task 43 ENCSR000DNA -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      232166   203   232369
True          253   518      771
__all__    232419   721   233140

Accuracy Score : 0.9980440936776186
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    232369
        1.0       0.72      0.67      0.69       771

avg / total       1.00      1.00      1.00    233140


task 44 ENCSR000DLS -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      242335   107   242442
True          326   421      747
__all__    242661   528   243189

Accuracy Score : 0.9982194918355682
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    242442
        1.0       0.80      0.56      0.66       747

avg / total       1.00      1.00      1.00    243189


task 45 ENCSR000DQI -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      232174   244   232418
True          382   609      991
__all__    232556   853   233409

Accuracy Score : 0.9973180125873466
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    232418
        1.0       0.71      0.61      0.66       991

avg / total       1.00      1.00      1.00    233409


task 46 ENCSR619IUE -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      233210   258   233468
True          257   719      976
__all__    233467   977   234444

Accuracy Score : 0.9978033133712102
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    233468
        1.0       0.74      0.74      0.74       976

avg / total       1.00      1.00      1.00    234444


task 47 ENCSR203QEB -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      212967   885   213852
True          738  2062     2800
__all__    213705  2947   216652

Accuracy Score : 0.9925087236674482
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    213852
        1.0       0.70      0.74      0.72      2800

avg / total       0.99      0.99      0.99    216652


task 48 ENCSR000APF -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      230963   322   231285
True          374   804     1178
__all__    231337  1126   232463

Accuracy Score : 0.9970059751444316
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    231285
        1.0       0.71      0.68      0.70      1178

avg / total       1.00      1.00      1.00    232463


task 49 ENCSR000DQW -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      231715   209   231924
True          333   634      967
__all__    232048   843   232891

Accuracy Score : 0.9976727310200909
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    231924
        1.0       0.75      0.66      0.70       967

avg / total       1.00      1.00      1.00    232891


task 50 ENCSR000DQN -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      232737   185   232922
True          293   556      849
__all__    233030   741   233771

Accuracy Score : 0.9979552639121191
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    232922
        1.0       0.75      0.65      0.70       849

avg / total       1.00      1.00      1.00    233771


task 51 ENCSR000BSE -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      228070   145   228215
True          337   555      892
__all__    228407   700   229107

Accuracy Score : 0.9978961795143754
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    228215
        1.0       0.79      0.62      0.70       892

avg / total       1.00      1.00      1.00    229107


task 52 ENCSR000DTR -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      229709   287   229996
True          402   617     1019
__all__    230111   904   231015

Accuracy Score : 0.9970175096855183
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    229996
        1.0       0.68      0.61      0.64      1019

avg / total       1.00      1.00      1.00    231015


task 53 ENCSR000DWH -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      230495   495   230990
True          390   823     1213
__all__    230885  1318   232203

Accuracy Score : 0.99618867973282
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    230990
        1.0       0.62      0.68      0.65      1213

avg / total       1.00      1.00      1.00    232203


task 54 ENCSR000DWY -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      241948   146   242094
True          335   394      729
__all__    242283   540   242823

Accuracy Score : 0.9980191332781491
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    242094
        1.0       0.73      0.54      0.62       729

avg / total       1.00      1.00      1.00    242823


task 55 ENCSR000DZN -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      235438   144   235582
True          200   472      672
__all__    235638   616   236254

Accuracy Score : 0.9985439399967831
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    235582
        1.0       0.77      0.70      0.73       672

avg / total       1.00      1.00      1.00    236254


task 56 ENCSR000BNH -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      233480   311   233791
True          263   682      945
__all__    233743   993   234736

Accuracy Score : 0.9975546997478018
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    233791
        1.0       0.69      0.72      0.70       945

avg / total       1.00      1.00      1.00    234736


task 57 ENCSR000EGM -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      232916   279   233195
True          340   619      959
__all__    233256   898   234154

Accuracy Score : 0.9973564406330876
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    233195
        1.0       0.69      0.65      0.67       959

avg / total       1.00      1.00      1.00    234154


task 58 ENCSR812FNU -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      224819   565   225384
True          544  1188     1732
__all__    225363  1753   227116

Accuracy Score : 0.9951170327057539
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    225384
        1.0       0.68      0.69      0.68      1732

avg / total       1.00      1.00      1.00    227116


task 59 ENCSR000DQD -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      231596   402   231998
True          416   750     1166
__all__    232012  1152   233164

Accuracy Score : 0.9964917397196823
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    231998
        1.0       0.65      0.64      0.65      1166

avg / total       1.00      1.00      1.00    233164


task 60 ENCSR000DLG -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      233529    85   233614
True          118   306      424
__all__    233647   391   234038

Accuracy Score : 0.9991326194891428
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    233614
        1.0       0.78      0.72      0.75       424

avg / total       1.00      1.00      1.00    234038


task 61 ENCSR822CEA -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      223157   511   223668
True          437  1022     1459
__all__    223594  1533   225127

Accuracy Score : 0.995789043517659
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    223668
        1.0       0.67      0.70      0.68      1459

avg / total       1.00      1.00      1.00    225127


task 62 ENCSR000DNC -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      238944   235   239179
True          296   459      755
__all__    239240   694   239934

Accuracy Score : 0.9977868913951337
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    239179
        1.0       0.66      0.61      0.63       755

avg / total       1.00      1.00      1.00    239934


task 63 ENCSR611JJS -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      225715   459   226174
True          484  1076     1560
__all__    226199  1535   227734

Accuracy Score : 0.9958592041592385
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    226174
        1.0       0.70      0.69      0.70      1560

avg / total       1.00      1.00      1.00    227734


task 64 ENCSR125DKL -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      223081   595   223676
True          812  1253     2065
__all__    223893  1848   225741

Accuracy Score : 0.9937671933764801
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    223676
        1.0       0.68      0.61      0.64      2065

avg / total       0.99      0.99      0.99    225741


task 65 ENCSR000DXQ -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      237002   215   237217
True          278   576      854
__all__    237280   791   238071

Accuracy Score : 0.9979291891914597
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    237217
        1.0       0.73      0.67      0.70       854

avg / total       1.00      1.00      1.00    238071


task 66 ENCSR000DUB -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      239080   195   239275
True          162   491      653
__all__    239242   686   239928

Accuracy Score : 0.9985120536160849
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    239275
        1.0       0.72      0.75      0.73       653

avg / total       1.00      1.00      1.00    239928


task 67 ENCSR000DSU -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      231084   238   231322
True          262   607      869
__all__    231346   845   232191

Accuracy Score : 0.9978466004280958
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    231322
        1.0       0.72      0.70      0.71       869

avg / total       1.00      1.00      1.00    232191


task 68 ENCSR000DMO -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      235791   445   236236
True          355   609      964
__all__    236146  1054   237200

Accuracy Score : 0.9966273187183811
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    236236
        1.0       0.58      0.63      0.60       964

avg / total       1.00      1.00      1.00    237200


task 69 ENCSR756ZKG -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      226924   375   227299
True          458   935     1393
__all__    227382  1310   228692

Accuracy Score : 0.996357546394277
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    227299
        1.0       0.71      0.67      0.69      1393

avg / total       1.00      1.00      1.00    228692


task 70 ENCSR000DUX -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      229564   263   229827
True          264   615      879
__all__    229828   878   230706

Accuracy Score : 0.9977157074371711
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    229827
        1.0       0.70      0.70      0.70       879

avg / total       1.00      1.00      1.00    230706


task 71 ENCSR000DTW -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      236885   399   237284
True          224   729      953
__all__    237109  1128   238237

Accuracy Score : 0.9973849569966042
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    237284
        1.0       0.65      0.76      0.70       953

avg / total       1.00      1.00      1.00    238237


task 72 ENCSR036EGV -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      225216   606   225822
True          765  1196     1961
__all__    225981  1802   227783

Accuracy Score : 0.9939811136037369
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    225822
        1.0       0.66      0.61      0.64      1961

avg / total       0.99      0.99      0.99    227783


task 73 ENCSR000DKR -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      233688    83   233771
True          148   345      493
__all__    233836   428   234264

Accuracy Score : 0.9990139329986681
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    233771
        1.0       0.81      0.70      0.75       493

avg / total       1.00      1.00      1.00    234264


task 74 ENCSR000DKZ -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      234000    88   234088
True          183   319      502
__all__    234183   407   234590

Accuracy Score : 0.9988447930431817
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    234088
        1.0       0.78      0.64      0.70       502

avg / total       1.00      1.00      1.00    234590


task 75 ENCSR000DVQ -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      230404   283   230687
True          368   637     1005
__all__    230772   920   231692

Accuracy Score : 0.9971902353123975
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    230687
        1.0       0.69      0.63      0.66      1005

avg / total       1.00      1.00      1.00    231692


task 76 ENCSR000DUP -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      239928    54   239982
True           66   229      295
__all__    239994   283   240277

Accuracy Score : 0.9995005764180508
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    239982
        1.0       0.81      0.78      0.79       295

avg / total       1.00      1.00      1.00    240277


task 77 ENCSR000DTI -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      225967   324   226291
True          388   717     1105
__all__    226355  1041   227396

Accuracy Score : 0.9968688983095569
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    226291
        1.0       0.69      0.65      0.67      1105

avg / total       1.00      1.00      1.00    227396


task 78 ENCSR000DXW -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      234117   351   234468
True          319   695     1014
__all__    234436  1046   235482

Accuracy Score : 0.9971547719146262
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    234468
        1.0       0.66      0.69      0.67      1014

avg / total       1.00      1.00      1.00    235482


task 79 ENCSR000DLW -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      242349   126   242475
True          264   450      714
__all__    242613   576   243189

Accuracy Score : 0.9983963090435833
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    242475
        1.0       0.78      0.63      0.70       714

avg / total       1.00      1.00      1.00    243189


task 80 ENCSR000DMR -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      233456   733   234189
True          449   991     1440
__all__    233905  1724   235629

Accuracy Score : 0.9949836395350318
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    234189
        1.0       0.57      0.69      0.63      1440

avg / total       1.00      0.99      1.00    235629


task 81 ENCSR000DWE -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      241691   187   241878
True          273   530      803
__all__    241964   717   242681

Accuracy Score : 0.9981045075634268
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    241878
        1.0       0.74      0.66      0.70       803

avg / total       1.00      1.00      1.00    242681


task 82 ENCSR000DMA -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      242137   188   242325
True          314   550      864
__all__    242451   738   243189

Accuracy Score : 0.9979357618971253
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    242325
        1.0       0.75      0.64      0.69       864

avg / total       1.00      1.00      1.00    243189


task 83 ENCSR000DRU -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      234619   180   234799
True          246   519      765
__all__    234865   699   235564

Accuracy Score : 0.9981915742643188
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    234799
        1.0       0.74      0.68      0.71       765

avg / total       1.00      1.00      1.00    235564


task 84 ENCSR000DVA -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      230456   180   230636
True          309   547      856
__all__    230765   727   231492

Accuracy Score : 0.9978876159867296
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    230636
        1.0       0.75      0.64      0.69       856

avg / total       1.00      1.00      1.00    231492


task 85 ENCSR125NBL -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      225994   631   226625
True          403  1222     1625
__all__    226397  1853   228250

Accuracy Score : 0.9954698795180723
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    226625
        1.0       0.66      0.75      0.70      1625

avg / total       1.00      1.00      1.00    228250


task 86 ENCSR000BPJ -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      234007   238   234245
True          275   527      802
__all__    234282   765   235047

Accuracy Score : 0.9978174577850387
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    234245
        1.0       0.69      0.66      0.67       802

avg / total       1.00      1.00      1.00    235047


task 87 ENCSR027HML -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      221891   668   222559
True          908  1497     2405
__all__    222799  2165   224964

Accuracy Score : 0.992994434665102
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    222559
        1.0       0.69      0.62      0.66      2405

avg / total       0.99      0.99      0.99    224964


task 88 ENCSR000DPS -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      230610   171   230781
True          232   532      764
__all__    230842   703   231545

Accuracy Score : 0.9982595175883737
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    230781
        1.0       0.76      0.70      0.73       764

avg / total       1.00      1.00      1.00    231545


task 89 ENCSR000DPG -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      236406   145   236551
True          287   484      771
__all__    236693   629   237322

Accuracy Score : 0.9981796883559046
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    236551
        1.0       0.77      0.63      0.69       771

avg / total       1.00      1.00      1.00    237322


task 90 ENCSR196HOM -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      220218  2227   222445
True          819  2663     3482
__all__    221037  4890   225927

Accuracy Score : 0.986517769013885
Report : 
             precision    recall  f1-score   support

        0.0       1.00      0.99      0.99    222445
        1.0       0.54      0.76      0.64      3482

avg / total       0.99      0.99      0.99    225927


task 91 ENCSR541AMF -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      224733   630   225363
True          481  1347     1828
__all__    225214  1977   227191

Accuracy Score : 0.9951098414990031
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    225363
        1.0       0.68      0.74      0.71      1828

avg / total       1.00      1.00      1.00    227191


task 92 ENCSR000DUH -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      241848   146   241994
True          301   444      745
__all__    242149   590   242739

Accuracy Score : 0.9981585159368704
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    241994
        1.0       0.75      0.60      0.67       745

avg / total       1.00      1.00      1.00    242739


task 93 ENCSR000DKN -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      234147   277   234424
True          252   635      887
__all__    234399   912   235311

Accuracy Score : 0.9977519113003642
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    234424
        1.0       0.70      0.72      0.71       887

avg / total       1.00      1.00      1.00    235311


task 94 ENCSR673WZL -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      228529   233   228762
True          265   740     1005
__all__    228794   973   229767

Accuracy Score : 0.9978325869250153
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    228762
        1.0       0.76      0.74      0.75      1005

avg / total       1.00      1.00      1.00    229767


task 95 ENCSR000AUV -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      222638   259   222897
True          551   786     1337
__all__    223189  1045   224234

Accuracy Score : 0.9963877021325936
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    222897
        1.0       0.75      0.59      0.66      1337

avg / total       1.00      1.00      1.00    224234


task 96 ENCSR000DMY -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      233603   133   233736
True          193   475      668
__all__    233796   608   234404

Accuracy Score : 0.998609238750192
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    233736
        1.0       0.78      0.71      0.74       668

avg / total       1.00      1.00      1.00    234404


task 97 ENCSR430YRJ -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      219631   280   219911
True          510   921     1431
__all__    220141  1201   221342

Accuracy Score : 0.9964308626469446
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    219911
        1.0       0.77      0.64      0.70      1431

avg / total       1.00      1.00      1.00    221342


task 98 ENCSR084RDK -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      222966   379   223345
True          591  1012     1603
__all__    223557  1391   224948

Accuracy Score : 0.9956878923128901
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    223345
        1.0       0.73      0.63      0.68      1603

avg / total       1.00      1.00      1.00    224948


task 99 ENCSR000DPV -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      230726   227   230953
True          392   539      931
__all__    231118   766   231884

Accuracy Score : 0.9973305618326405
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    230953
        1.0       0.70      0.58      0.64       931

avg / total       1.00      1.00      1.00    231884


task 100 ENCSR000DUM -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      225736   300   226036
True          307   684      991
__all__    226043   984   227027

Accuracy Score : 0.997326309205513
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    226036
        1.0       0.70      0.69      0.69       991

avg / total       1.00      1.00      1.00    227027


task 101 ENCSR000DYB -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      228440   142   228582
True          245   471      716
__all__    228685   613   229298

Accuracy Score : 0.9983122399672042
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    228582
        1.0       0.77      0.66      0.71       716

avg / total       1.00      1.00      1.00    229298


task 102 ENCSR000DWQ -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      227695   283   227978
True          441   599     1040
__all__    228136   882   229018

Accuracy Score : 0.9968386764359133
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    227978
        1.0       0.68      0.58      0.62      1040

avg / total       1.00      1.00      1.00    229018


task 103 ENCSR000AHD -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      231615   290   231905
True          336   699     1035
__all__    231951   989   232940

Accuracy Score : 0.9973126126899631
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    231905
        1.0       0.71      0.68      0.69      1035

avg / total       1.00      1.00      1.00    232940


task 104 ENCSR932ZMX -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      234205   674   234879
True          324  1057     1381
__all__    234529  1731   236260

Accuracy Score : 0.9957758401760772
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    234879
        1.0       0.61      0.77      0.68      1381

avg / total       1.00      1.00      1.00    236260


task 105 ENCSR240PRQ -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      225209   609   225818
True          467  1035     1502
__all__    225676  1644   227320

Accuracy Score : 0.9952665845504135
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    225818
        1.0       0.63      0.69      0.66      1502

avg / total       1.00      1.00      1.00    227320


task 106 ENCSR000AKB -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      230254   223   230477
True          299   688      987
__all__    230553   911   231464

Accuracy Score : 0.9977447896865171
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    230477
        1.0       0.76      0.70      0.72       987

avg / total       1.00      1.00      1.00    231464


task 107 ENCSR000EIC -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      231157   235   231392
True          351   614      965
__all__    231508   849   232357

Accuracy Score : 0.9974780187384068
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    231392
        1.0       0.72      0.64      0.68       965

avg / total       1.00      1.00      1.00    232357


task 108 ENCSR000AKO -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      241569   287   241856
True          665   668     1333
__all__    242234   955   243189

Accuracy Score : 0.9960853492551061
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    241856
        1.0       0.70      0.50      0.58      1333

avg / total       1.00      1.00      1.00    243189


task 109 ENCSR000BLX -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      236601   126   236727
True          242   466      708
__all__    236843   592   237435

Accuracy Score : 0.9984501021332154
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    236727
        1.0       0.79      0.66      0.72       708

avg / total       1.00      1.00      1.00    237435


task 110 ENCSR000DML -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      241746   300   242046
True          354   460      814
__all__    242100   760   242860

Accuracy Score : 0.9973070905048176
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    242046
        1.0       0.61      0.57      0.58       814

avg / total       1.00      1.00      1.00    242860


task 111 ENCSR000APM -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      231213   239   231452
True          360   600      960
__all__    231573   839   232412

Accuracy Score : 0.9974226804123711
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    231452
        1.0       0.72      0.62      0.67       960

avg / total       1.00      1.00      1.00    232412


task 112 ENCSR856JJB -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      219128  2647   221775
True          694  2844     3538
__all__    219822  5491   225313

Accuracy Score : 0.9851717388699276
Report : 
             precision    recall  f1-score   support

        0.0       1.00      0.99      0.99    221775
        1.0       0.52      0.80      0.63      3538

avg / total       0.99      0.99      0.99    225313


task 113 ENCSR000BNO -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      235761   159   235920
True          145   311      456
__all__    235906   470   236376

Accuracy Score : 0.998713913426067
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    235920
        1.0       0.66      0.68      0.67       456

avg / total       1.00      1.00      1.00    236376


task 114 ENCSR402IDP -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      223267   235   223502
True          411   737     1148
__all__    223678   972   224650

Accuracy Score : 0.9971244157578455
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    223502
        1.0       0.76      0.64      0.70      1148

avg / total       1.00      1.00      1.00    224650


task 115 ENCSR000DKP -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      234600    99   234699
True          161   349      510
__all__    234761   448   235209

Accuracy Score : 0.998894600121594
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    234699
        1.0       0.78      0.68      0.73       510

avg / total       1.00      1.00      1.00    235209


task 116 ENCSR066BZZ -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      224986  1165   226151
True          549  1846     2395
__all__    225535  3011   228546

Accuracy Score : 0.9925004156712435
Report : 
             precision    recall  f1-score   support

        0.0       1.00      0.99      1.00    226151
        1.0       0.61      0.77      0.68      2395

avg / total       0.99      0.99      0.99    228546


task 117 ENCSR000DVI -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      231469   278   231747
True          348   671     1019
__all__    231817   949   232766

Accuracy Score : 0.9973106037823394
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    231747
        1.0       0.71      0.66      0.68      1019

avg / total       1.00      1.00      1.00    232766


task 118 ENCSR000AOO -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      231547   146   231693
True          244   483      727
__all__    231791   629   232420

Accuracy Score : 0.9983220032699424
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    231693
        1.0       0.77      0.66      0.71       727

avg / total       1.00      1.00      1.00    232420


task 119 ENCSR000ANO -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      233486   199   233685
True          299   582      881
__all__    233785   781   234566

Accuracy Score : 0.9978769301603813
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    233685
        1.0       0.75      0.66      0.70       881

avg / total       1.00      1.00      1.00    234566


task 120 ENCSR000DPF -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      232727   310   233037
True          353   697     1050
__all__    233080  1007   234087

Accuracy Score : 0.9971677196939599
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    233037
        1.0       0.69      0.66      0.68      1050

avg / total       1.00      1.00      1.00    234087


task 121 ENCSR000DRB -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      238645   211   238856
True          319   585      904
__all__    238964   796   239760

Accuracy Score : 0.9977894561227895
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    238856
        1.0       0.73      0.65      0.69       904

avg / total       1.00      1.00      1.00    239760


